id_empleado
8410
9825
161
3821
7147
4961
3278
7702
7873
443
4139
3460
5436
6134
7430
5268
9959
8667
1895
1131
9453
7527
6853
9322
4421
8216
3596
4123
5603
5218
1167
6696
1023
5475
7316
6898
2169
4850
8636
987
2210
6982
5199
2451
7429
2610
2947
1474
2121
1722
8604
2377
293
7333
8714
8788
9876
8385
259
8427
6780
2134
2280
701
8248
6980
2174
8736
6416
9190
871
1152
4916
3681
2071
8488
5903
3174
4466
6485
9208
8937
5702
8280
5053
328
2671
8600
9715
6598
6454
8746
7590
7308
7384
913
9018
7625
6724
7793
3697
3229
319
5177
832
9921
7618
9451
2052
3058
8160
1426
7821
9249
8678
3784
8728
3335
1308
7678
1959
9247
42
1135
5918
5777
7191
9242
8654
5977
4223
2833
8021
8913
5787
2172
6129
9238
3087
9425
3378
8028
8049
9614
7798
3279
2394
734
9172
1483
9343
6729
6883
4963
8347
1852
526
4877
588
3250
9660
582
8606
9243
5780
7323
6118
8661
8197
9391
5028
6329
5459
4338
7297
4038
5749
5143
820
6126
8882
4479
1073
7796
7441
3338
6524
4907
7009
6010
1161
6826
1920
6601
3744
2868
7919
8591
8377
5732
1601
2864
9958
3611
8258
7025
3255
2543
961
7570
151
6017
5727
4517
9183
399
1734
5147
7704
9515
9608
3786
4621
194
4486
633
6930
5474
336
5668
2533
1195
8059
182
6418
7669
1528
3808
4558
6009
8349
9229
44
1945
3954
4733
9321
5286
9093
291
8789
8874
5975
6193
4812
9682
6373
9443
768
9191
6283
5354
1412
6240
1486
6581
9803
6543
1312
7727
7418
3701
7782
6186
9722
8635
3079
7672
2124
4535
8643
5659
8114
4971
176
4034
1053
1375
7852
2904
9777
8570
1251
4017
6362
3285
8454
5994
4101
5219
576
4222
5680
9857
6622
4662
2164
9977
3815
7835
7018
2694
3703
7054
2272
612
6225
433
4545
8159
2325
8931
2823
16
5525
3116
234
2092
1298
2586
6998
2570
3854
7153
7493
407
9847
4597
7127
9347
7630
6848
5058
9395
7967
4469
9073
9539
2960
7968
935
2887
1817
9250
4346
4482
8256
2776
3236
9532
4422
4895
6892
5762
3747
4893
2861
1344
2063
7886
2230
4774
7078
1117
7666
4819
8224
4113
4848
4273
9519
3489
9261
1369
2046
566
8784
6718
7865
2778
4126
9525
6567
9718
3868
7229
4930
1265
8833
2477
3340
9972
2015
9079
9694
6291
880
3636
3481
1270
45
9045
2472
7770
4133
7439
9924
695
873
8044
8633
7321
5989
5779
5626
5320
2391
4153
3741
5515
4787
8730
3466
2225
4294
6098
6728
3245
6971
8673
1570
2952
6207
4268
2986
2650
517
1181
3468
8938
4883
1342
1354
5696
3017
2890
1495
3570
4759
